,Year,Distance,Gender,Rank,DistancesCategory,Result,Stroke_Backstroke,Stroke_Breaststroke,Stroke_Butterfly,Stroke_Freestyle,Stroke_Individual medley
3148,1948,100,1,4,0,69,1,0,0,0,0
3149,1948,100,0,1,0,74,1,0,0,0,0
3150,1948,100,0,2,0,76,1,0,0,0,0
3151,1948,100,0,3,0,76,1,0,0,0,0
3152,1948,100,0,4,0,78,1,0,0,0,0
3153,1948,100,0,4,0,78,1,0,0,0,0
3154,1948,100,0,4,0,78,1,0,0,0,0
3155,1948,100,0,4,0,79,1,0,0,0,0
3156,1948,100,0,4,0,79,1,0,0,0,0
3157,1948,100,1,2,0,57,0,0,0,1,0
3158,1948,100,1,3,0,57,0,0,0,1,0
3159,1948,100,1,4,0,58,0,0,0,1,0
3160,1948,100,1,4,0,58,0,0,0,1,0
3161,1948,100,1,4,0,58,0,0,0,1,0
3162,1948,100,1,4,0,59,0,0,0,1,0
3163,1948,100,1,4,0,59,0,0,0,1,0
3164,1948,100,1,1,0,60,0,0,0,1,0
3165,1948,100,0,1,0,66,0,0,0,1,0
3166,1948,100,0,2,0,66,0,0,0,1,0
3167,1948,100,0,3,0,67,0,0,0,1,0
3168,1948,100,0,4,0,68,0,0,0,1,0
3169,1948,100,0,4,0,68,0,0,0,1,0
3170,1948,100,0,4,0,68,0,0,0,1,0
3171,1948,100,0,4,0,68,0,0,0,1,0
3172,1948,100,0,4,0,69,0,0,0,1,0
3173,1948,1500,1,1,3,1158,0,0,0,1,0
3174,1948,1500,1,2,3,1171,0,0,0,1,0
3175,1948,1500,1,3,3,1183,0,0,0,1,0
3176,1948,1500,1,4,3,1194,0,0,0,1,0
3177,1948,1500,1,4,3,1210,0,0,0,1,0
3178,1948,1500,1,4,3,1218,0,0,0,1,0
3179,1948,1500,1,4,3,1219,0,0,0,1,0
3180,1948,1500,1,4,3,1245,0,0,0,1,0
3181,1948,200,1,1,0,159,0,1,0,0,0
3182,1948,200,1,2,0,160,0,1,0,0,0
3183,1948,200,1,4,0,163,0,1,0,0,0
3184,1948,200,1,3,0,163,0,1,0,0,0
3185,1948,200,1,4,0,166,0,1,0,0,0
3186,1948,200,1,4,0,166,0,1,0,0,0
3187,1948,200,1,4,0,167,0,1,0,0,0
3188,1948,200,1,4,0,167,0,1,0,0,0
3189,1948,200,0,1,0,177,0,1,0,0,0
3190,1948,200,0,2,0,177,0,1,0,0,0
3191,1948,200,0,3,0,180,0,1,0,0,0
3192,1948,200,0,4,0,182,0,1,0,0,0
3193,1948,200,0,4,0,186,0,1,0,0,0
3194,1948,200,0,4,0,186,0,1,0,0,0
3195,1948,200,0,4,0,187,0,1,0,0,0
3196,1948,200,0,4,0,188,0,1,0,0,0
3197,1948,400,1,1,0,281,0,0,0,1,0
3198,1948,400,1,2,0,283,0,0,0,1,0
3199,1948,400,1,3,0,287,0,0,0,1,0
3200,1948,400,1,4,0,289,0,0,0,1,0
3201,1948,400,1,4,0,289,0,0,0,1,0
3202,1948,400,1,4,0,291,0,0,0,1,0
3203,1948,400,1,4,0,295,0,0,0,1,0
3204,1948,400,1,4,0,298,0,0,0,1,0
3205,1948,400,0,1,0,317,0,0,0,1,0
3206,1948,400,0,2,0,321,0,0,0,1,0
3207,1948,400,0,3,0,322,0,0,0,1,0
3208,1948,400,0,4,0,325,0,0,0,1,0
3209,1948,400,0,4,0,326,0,0,0,1,0
3210,1948,400,0,4,0,329,0,0,0,1,0
3211,1948,400,0,4,0,329,0,0,0,1,0
3212,1948,400,0,4,0,332,0,0,0,1,0
3213,1936,100,1,1,0,65,1,0,0,0,0
3214,1936,100,1,2,0,67,1,0,0,0,0
3215,1936,100,1,3,0,68,1,0,0,0,0
3216,1936,100,1,4,0,69,1,0,0,0,0
3217,1936,100,1,4,0,69,1,0,0,0,0
3218,1936,100,1,4,0,70,1,0,0,0,0
3219,1936,100,1,4,0,70,1,0,0,0,0
3220,1936,100,0,1,0,78,1,0,0,0,0
3221,1936,100,0,2,0,79,1,0,0,0,0
3222,1936,100,0,3,0,79,1,0,0,0,0
3223,1936,100,0,4,0,79,1,0,0,0,0
3224,1936,100,0,4,0,80,1,0,0,0,0
3225,1936,100,0,4,0,80,1,0,0,0,0
3226,1936,100,0,4,0,81,1,0,0,0,0
3227,1936,100,1,1,0,57,0,0,0,1,0
3228,1936,100,1,2,0,57,0,0,0,1,0
3229,1936,100,1,3,0,58,0,0,0,1,0
3230,1936,100,1,4,0,58,0,0,0,1,0
3231,1936,100,1,4,0,59,0,0,0,1,0
3232,1936,100,1,4,0,59,0,0,0,1,0
3233,1936,100,1,4,0,59,0,0,0,1,0
3234,1936,100,0,1,0,65,0,0,0,1,0
3235,1936,100,0,2,0,66,0,0,0,1,0
3236,1936,100,0,3,0,66,0,0,0,1,0
3237,1936,100,0,4,0,67,0,0,0,1,0
3238,1936,100,0,4,0,68,0,0,0,1,0
3239,1936,100,0,4,0,68,0,0,0,1,0
3240,1936,100,0,4,0,68,0,0,0,1,0
3241,1936,1500,1,1,3,1153,0,0,0,1,0
3242,1936,1500,1,2,3,1174,0,0,0,1,0
3243,1936,1500,1,3,3,1174,0,0,0,1,0
3244,1936,1500,1,4,3,1188,0,0,0,1,0
3245,1936,1500,1,4,3,1194,0,0,0,1,0
3246,1936,1500,1,4,3,1197,0,0,0,1,0
3247,1936,1500,1,4,3,1199,0,0,0,1,0
3248,1936,200,1,1,0,161,0,1,0,0,0
3249,1936,200,1,2,0,162,0,1,0,0,0
3250,1936,200,1,3,0,164,0,1,0,0,0
3251,1936,200,1,4,0,165,0,1,0,0,0
3252,1936,200,1,4,0,167,0,1,0,0,0
3253,1936,200,1,4,0,167,0,1,0,0,0
3254,1936,200,1,4,0,171,0,1,0,0,0
3255,1936,200,0,1,0,183,0,1,0,0,0
3256,1936,200,0,2,0,184,0,1,0,0,0
3257,1936,200,0,3,0,187,0,1,0,0,0
3258,1936,200,0,4,0,189,0,1,0,0,0
3259,1936,200,0,4,0,189,0,1,0,0,0
3260,1936,200,0,4,0,189,0,1,0,0,0
3261,1936,200,0,4,0,192,0,1,0,0,0
3262,1936,400,1,1,0,284,0,0,0,1,0
3263,1936,400,1,2,0,285,0,0,0,1,0
3264,1936,400,1,3,0,288,0,0,0,1,0
3265,1936,400,1,4,0,292,0,0,0,1,0
3266,1936,400,1,4,0,293,0,0,0,1,0
3267,1936,400,1,4,0,293,0,0,0,1,0
3268,1936,400,1,4,0,300,0,0,0,1,0
3269,1936,400,0,1,0,326,0,0,0,1,0
3270,1936,400,0,2,0,327,0,0,0,1,0
3271,1936,400,0,3,0,329,0,0,0,1,0
3272,1936,400,0,4,0,332,0,0,0,1,0
3273,1936,400,0,4,0,335,0,0,0,1,0
3274,1936,400,0,4,0,343,0,0,0,1,0
3275,1936,400,0,4,0,345,0,0,0,1,0
3276,1936,400,0,4,0,346,0,0,0,1,0
3277,1932,100,1,1,0,68,1,0,0,0,0
3278,1932,100,1,2,0,69,1,0,0,0,0
3279,1932,100,1,3,0,70,1,0,0,0,0
3280,1932,100,1,4,0,70,1,0,0,0,0
3281,1932,100,1,4,0,71,1,0,0,0,0
3282,1932,100,1,4,0,72,1,0,0,0,0
3283,1932,100,0,1,0,79,1,0,0,0,0
3284,1932,100,0,2,0,81,1,0,0,0,0
3285,1932,100,0,3,0,82,1,0,0,0,0
3286,1932,100,0,4,0,82,1,0,0,0,0
3287,1932,100,0,4,0,83,1,0,0,0,0
3288,1932,100,0,4,0,83,1,0,0,0,0
3289,1932,100,1,1,0,58,0,0,0,1,0
3290,1932,100,1,2,0,58,0,0,0,1,0
3291,1932,100,1,3,0,58,0,0,0,1,0
3292,1932,100,1,4,0,59,0,0,0,1,0
3293,1932,100,1,4,0,59,0,0,0,1,0
3294,1932,100,1,4,0,59,0,0,0,1,0
3295,1932,100,0,1,0,66,0,0,0,1,0
3296,1932,100,0,2,0,67,0,0,0,1,0
3297,1932,100,0,3,0,68,0,0,0,1,0
3298,1932,100,0,4,0,69,0,0,0,1,0
3299,1932,100,0,4,0,69,0,0,0,1,0
3300,1932,100,0,4,0,70,0,0,0,1,0
3301,1932,1500,1,1,3,1152,0,0,0,1,0
3302,1932,1500,1,2,3,1154,0,0,0,1,0
3303,1932,1500,1,3,3,1179,0,0,0,1,0
3304,1932,1500,1,4,3,1185,0,0,0,1,0
3305,1932,1500,1,4,3,1202,0,0,0,1,0
3306,1932,1500,1,4,3,1209,0,0,0,1,0
3307,1932,200,1,1,0,165,0,1,0,0,0
3308,1932,200,1,2,0,166,0,1,0,0,0
3309,1932,200,1,3,0,167,0,1,0,0,0
3310,1932,200,1,4,0,168,0,1,0,0,0
3311,1932,200,1,4,0,169,0,1,0,0,0
3312,1932,200,1,4,0,172,0,1,0,0,0
3313,1932,200,0,1,0,186,0,1,0,0,0
3314,1932,200,0,2,0,186,0,1,0,0,0
3315,1932,200,0,3,0,187,0,1,0,0,0
3316,1932,200,0,4,0,191,0,1,0,0,0
3317,1932,200,0,4,0,191,0,1,0,0,0
3318,1932,200,0,4,0,196,0,1,0,0,0
3319,1932,200,0,4,0,198,0,1,0,0,0
3320,1932,400,1,1,0,288,0,0,0,1,0
3321,1932,400,1,2,0,288,0,0,0,1,0
3322,1932,400,1,3,0,292,0,0,0,1,0
3323,1932,400,1,4,0,292,0,0,0,1,0
3324,1932,400,1,4,0,296,0,0,0,1,0
3325,1932,400,1,4,0,298,0,0,0,1,0
3326,1932,400,0,1,0,328,0,0,0,1,0
3327,1932,400,0,2,0,328,0,0,0,1,0
3328,1932,400,0,3,0,347,0,0,0,1,0
3329,1932,400,0,4,0,349,0,0,0,1,0
3330,1932,400,0,4,0,354,0,0,0,1,0
3331,1932,400,0,4,0,366,0,0,0,1,0
3332,1928,100,1,1,0,68,1,0,0,0,0
3333,1928,100,1,2,0,70,1,0,0,0,0
3334,1928,100,1,3,0,72,1,0,0,0,0
3335,1928,100,1,4,0,73,1,0,0,0,0
3336,1928,100,1,4,0,73,1,0,0,0,0
3337,1928,100,1,4,0,75,1,0,0,0,0
3338,1928,100,0,1,0,82,1,0,0,0,0
3339,1928,100,0,2,0,82,1,0,0,0,0
3340,1928,100,0,3,0,82,1,0,0,0,0
3341,1928,100,0,4,0,84,1,0,0,0,0
3342,1928,100,0,4,0,84,1,0,0,0,0
3343,1928,100,0,4,0,84,1,0,0,0,0
3344,1928,100,0,4,0,85,1,0,0,0,0
3345,1928,100,1,4,0,58,0,0,0,1,0
3346,1928,100,1,4,0,59,0,0,0,1,0
3347,1928,100,1,1,0,60,0,0,0,1,0
3348,1928,100,1,2,0,60,0,0,0,1,0
3349,1928,100,1,3,0,61,0,0,0,1,0
3350,1928,100,1,4,0,61,0,0,0,1,0
3351,1928,100,1,4,0,61,0,0,0,1,0
3352,1928,100,0,1,0,71,0,0,0,1,0
3353,1928,100,0,2,0,71,0,0,0,1,0
3354,1928,100,0,3,0,73,0,0,0,1,0
3355,1928,100,0,4,0,73,0,0,0,1,0
3356,1928,100,0,4,0,74,0,0,0,1,0
3357,1928,100,0,4,0,75,0,0,0,1,0
3358,1928,1500,1,1,3,1191,0,0,0,1,0
3359,1928,1500,1,2,3,1202,0,0,0,1,0
3360,1928,1500,1,3,3,1228,0,0,0,1,0
3361,1928,1500,1,4,3,1265,0,0,0,1,0
3362,1928,1500,1,4,3,1283,0,0,0,1,0
3363,1928,1500,1,4,3,1306,0,0,0,1,0
3364,1928,200,1,1,0,168,0,1,0,0,0
3365,1928,200,1,2,0,170,0,1,0,0,0
3366,1928,200,1,3,0,176,0,1,0,0,0
3367,1928,200,1,4,0,176,0,1,0,0,0
3368,1928,200,1,4,0,176,0,1,0,0,0
3369,1928,200,1,4,0,177,0,1,0,0,0
3370,1928,200,0,1,0,192,0,1,0,0,0
3371,1928,200,0,2,0,195,0,1,0,0,0
3372,1928,200,0,3,0,197,0,1,0,0,0
3373,1928,200,0,4,0,199,0,1,0,0,0
3374,1928,200,0,4,0,199,0,1,0,0,0
3375,1928,200,0,4,0,203,0,1,0,0,0
3376,1928,400,1,1,0,301,0,0,0,1,0
3377,1928,400,1,2,0,303,0,0,0,1,0
3378,1928,400,1,3,0,304,0,0,0,1,0
3379,1928,400,1,4,0,305,0,0,0,1,0
3380,1928,400,1,4,0,316,0,0,0,1,0
3381,1928,400,1,4,0,325,0,0,0,1,0
3382,1928,400,0,1,0,342,0,0,0,1,0
3383,1928,400,0,2,0,357,0,0,0,1,0
3384,1928,400,0,3,0,360,0,0,0,1,0
3385,1928,400,0,4,0,367,0,0,0,1,0
3386,1928,400,0,4,0,367,0,0,0,1,0
3387,1928,400,0,4,0,371,0,0,0,1,0
3388,1924,100,1,1,0,73,1,0,0,0,0
3389,1924,100,1,2,0,75,1,0,0,0,0
3390,1924,100,1,3,0,77,1,0,0,0,0
3391,1924,100,1,4,0,79,1,0,0,0,0
3392,1924,100,1,4,0,80,1,0,0,0,0
3393,1924,100,0,1,0,83,1,0,0,0,0
3394,1924,100,0,2,0,87,1,0,0,0,0
3395,1924,100,0,3,0,88,1,0,0,0,0
3396,1924,100,0,4,0,90,1,0,0,0,0
3397,1924,100,0,4,0,91,1,0,0,0,0
3398,1924,100,1,4,0,59,0,0,0,1,0
3399,1924,100,1,1,0,61,0,0,0,1,0
3400,1924,100,1,2,0,61,0,0,0,1,0
3401,1924,100,1,3,0,62,0,0,0,1,0
3402,1924,100,1,4,0,63,0,0,0,1,0
3403,1924,100,0,1,0,72,0,0,0,1,0
3404,1924,100,0,2,0,72,0,0,0,1,0
3405,1924,100,0,3,0,74,0,0,0,1,0
3406,1924,100,0,4,0,75,0,0,0,1,0
3407,1924,100,0,4,0,80,0,0,0,1,0
3408,1924,1500,1,1,3,1206,0,0,0,1,0
3409,1924,1500,1,2,3,1241,0,0,0,1,0
3410,1924,1500,1,3,3,1308,0,0,0,1,0
3411,1924,1500,1,4,3,1315,0,0,0,1,0
3412,1924,1500,1,4,3,1330,0,0,0,1,0
3413,1924,200,1,1,0,176,0,1,0,0,0
3414,1924,200,1,2,0,179,0,1,0,0,0
3415,1924,200,1,3,0,181,0,1,0,0,0
3416,1924,200,1,4,0,182,0,1,0,0,0
3417,1924,200,1,4,0,185,0,1,0,0,0
3418,1924,200,0,1,0,213,0,1,0,0,0
3419,1924,200,0,2,0,214,0,1,0,0,0
3420,1924,200,0,3,0,215,0,1,0,0,0
3421,1924,200,0,4,0,217,0,1,0,0,0
3422,1924,200,0,4,0,218,0,1,0,0,0
3423,1924,200,0,4,0,219,0,1,0,0,0
3424,1924,200,0,4,0,227,0,1,0,0,0
3425,1924,400,1,1,0,304,0,0,0,1,0
3426,1924,400,1,2,0,305,0,0,0,1,0
3427,1924,400,1,3,0,306,0,0,0,1,0
3428,1924,400,1,4,0,326,0,0,0,1,0
3429,1924,400,1,4,0,332,0,0,0,1,0
3430,1924,400,0,1,0,362,0,0,0,1,0
3431,1924,400,0,2,0,363,0,0,0,1,0
3432,1924,400,0,3,0,364,0,0,0,1,0
3433,1924,400,0,4,0,385,0,0,0,1,0
3434,1920,100,1,2,0,75,1,0,0,0,0
3435,1920,100,1,3,0,76,1,0,0,0,0
3436,1920,100,1,4,0,79,1,0,0,0,0
3437,1920,100,1,4,0,79,1,0,0,0,0
3438,1920,100,1,1,0,61,0,0,0,1,0
3439,1920,100,1,2,0,62,0,0,0,1,0
3440,1920,100,1,3,0,63,0,0,0,1,0
3441,1920,100,1,4,0,63,0,0,0,1,0
3442,1920,100,0,3,0,73,0,0,0,1,0
3443,1920,100,0,4,0,77,0,0,0,1,0
3444,1920,100,0,4,0,77,0,0,0,1,0
3445,1920,100,0,4,0,82,0,0,0,1,0
3446,1920,1500,1,1,3,1343,0,0,0,1,0
3447,1920,1500,1,2,3,1356,0,0,0,1,0
3448,1920,1500,1,3,3,1384,0,0,0,1,0
3449,1920,1500,1,4,3,1439,0,0,0,1,0
3450,1920,1500,1,4,3,1444,0,0,0,1,0
3451,1920,200,1,3,0,184,0,1,0,0,0
3452,1920,200,1,4,0,189,0,1,0,0,0
3453,1920,200,1,4,0,192,0,1,0,0,0
3454,1920,400,1,2,0,391,0,1,0,0,0
3455,1920,400,1,3,0,405,0,1,0,0,0
3456,1920,400,1,4,0,408,0,1,0,0,0
3457,1920,400,1,4,0,411,0,1,0,0,0
3458,1920,400,1,2,0,326,0,0,0,1,0
3459,1920,400,1,3,0,329,0,0,0,1,0
3460,1920,400,1,4,0,329,0,0,0,1,0
3461,1912,100,1,1,0,81,1,0,0,0,0
3462,1912,100,1,2,0,82,1,0,0,0,0
3463,1912,100,1,3,0,84,1,0,0,0,0
3464,1912,100,1,4,0,85,1,0,0,0,0
3465,1912,100,1,4,0,85,1,0,0,0,0
3466,1912,100,1,1,0,63,0,0,0,1,0
3467,1912,100,1,2,0,64,0,0,0,1,0
3468,1912,100,1,3,0,65,0,0,0,1,0
3469,1912,100,1,4,0,65,0,0,0,1,0
3470,1912,100,1,4,0,66,0,0,0,1,0
3471,1912,100,0,1,0,82,0,0,0,1,0
3472,1912,100,0,2,0,85,0,0,0,1,0
3473,1912,100,0,3,0,87,0,0,0,1,0
3474,1912,100,0,4,0,87,0,0,0,1,0
3475,1912,100,0,4,0,87,0,0,0,1,0
3476,1912,1500,1,1,3,1320,0,0,0,1,0
3477,1912,1500,1,2,3,1359,0,0,0,1,0
3478,1912,1500,1,3,3,1395,0,0,0,1,0
3479,1912,200,1,1,0,181,0,1,0,0,0
3480,1912,200,1,2,0,185,0,1,0,0,0
3481,1912,200,1,3,0,188,0,1,0,0,0
3482,1912,200,1,4,0,188,0,1,0,0,0
3483,1912,400,1,1,0,389,0,1,0,0,0
3484,1912,400,1,2,0,395,0,1,0,0,0
3485,1912,400,1,3,0,396,0,1,0,0,0
3486,1912,400,1,4,0,397,0,1,0,0,0
3487,1912,400,1,1,0,324,0,0,0,1,0
3488,1912,400,1,2,0,325,0,0,0,1,0
3489,1912,400,1,3,0,331,0,0,0,1,0
3490,1912,400,1,4,0,337,0,0,0,1,0
3491,1912,400,1,4,0,342,0,0,0,1,0
